Date,Close
3/24/20,27.45
3/25/20,28.27
3/26/20,29.34
3/27/20,28.12
3/30/20,28.98
3/31/20,28.5
4/1/20,26.15
4/2/20,25.27
4/3/20,24.25
4/6/20,26.66
4/7/20,27.75
4/8/20,28.62
4/9/20,28.54
4/13/20,27.93
4/14/20,28.21
4/15/20,27.02
4/16/20,27.34
4/17/20,27.75
4/20/20,28.11
4/21/20,28.48
4/22/20,28.69
4/23/20,29.69
4/24/20,30.97
4/27/20,32.36
4/28/20,32.87
4/29/20,35.36
4/30/20,34.42
5/1/20,32.52
5/4/20,31.57
5/5/20,32.75
5/6/20,33.62
5/7/20,34.8
5/8/20,35.83
5/11/20,36.24
5/12/20,43.85
5/13/20,44.77
5/14/20,43.28
5/15/20,40.01
5/18/20,42.36
5/19/20,45.46
5/20/20,47.75
5/21/20,45.28
5/22/20,44.78
5/26/20,46.01
5/27/20,45.85
5/28/20,46.48
5/29/20,47.53
6/1/20,47.28
6/2/20,47.22
6/3/20,49.25
6/4/20,48.2
6/5/20,50.5
6/8/20,48.64
6/9/20,49.52
6/10/20,49.65
6/11/20,45.74
6/12/20,46.32
6/15/20,48.02
6/16/20,49.07
6/17/20,48.24
6/18/20,50.18
6/19/20,49.15
6/22/20,50.84
6/23/20,50.16
6/24/20,48.48
6/25/20,50.04
6/26/20,48.32
6/29/20,48.39
6/30/20,47.22
7/1/20,43.51
7/2/20,44.1
7/6/20,46.15
7/7/20,44.44
7/8/20,43.16
7/9/20,44.33
7/10/20,44.53
7/13/20,43.38
7/14/20,44.02
7/15/20,45.62
